employee_id;zone;wd;duration;time
anardi001                     ;2-4                 ;Thursday ;2;28395
anardi001                     ;2-4                 ;Thursday ;41;43474
anardi001                     ;2-4                 ;Thursday ;2;46749
anardi001                     ;2-4                 ;Thursday ;41;61594
anardi001                     ;2-4                 ;Thursday ;2;28455
anardi001                     ;2-4                 ;Thursday ;42;43521
anardi001                     ;2-4                 ;Thursday ;2;46538
anardi001                     ;2-4                 ;Thursday ;41;61381
anardi001                     ;2-4                 ;Friday   ;2;28577
anardi001                     ;2-4                 ;Friday   ;41;43594
anardi001                     ;2-4                 ;Friday   ;2;46698
anardi001                     ;2-4                 ;Friday   ;41;61394
anardi001                     ;2-4                 ;Friday   ;2;28370
anardi001                     ;2-4                 ;Friday   ;41;43474
anardi001                     ;2-4                 ;Friday   ;2;46604
anardi001                     ;2-4                 ;Friday   ;41;61322
anardi001                     ;2-7                 ;Monday   ;32;28538
anardi001                     ;2-7                 ;Monday   ;145;34500
anardi001                     ;2-7                 ;Monday   ;24;43381
anardi001                     ;2-7                 ;Monday   ;106;46659
anardi001                     ;2-7                 ;Monday   ;745;54180
anardi001                     ;2-7                 ;Monday   ;24;61261
anardi001                     ;2-7                 ;Monday   ;32;28554
anardi001                     ;2-7                 ;Monday   ;265;34260
anardi001                     ;2-7                 ;Monday   ;24;43501
anardi001                     ;2-7                 ;Monday   ;46;46779
anardi001                     ;2-7                 ;Monday   ;925;54000
anardi001                     ;2-7                 ;Monday   ;24;61441
anardi001                     ;2-7                 ;Tuesday  ;32;28553
anardi001                     ;2-7                 ;Tuesday  ;445;34260
anardi001                     ;2-7                 ;Tuesday  ;24;43321
anardi001                     ;2-7                 ;Tuesday  ;330;46555
anardi001                     ;2-7                 ;Tuesday  ;625;54120
anardi001                     ;2-7                 ;Tuesday  ;24;61381
anardi001                     ;2-7                 ;Tuesday  ;32;28488
anardi001                     ;2-7                 ;Tuesday  ;325;34200
anardi001                     ;2-7                 ;Tuesday  ;24;43501
anardi001                     ;2-7                 ;Tuesday  ;210;46555
anardi001                     ;2-7                 ;Tuesday  ;625;54120
anardi001                     ;2-7                 ;Tuesday  ;24;61441
anardi001                     ;2-7                 ;Wednesday;32;28570
anardi001                     ;2-7                 ;Wednesday;385;34320
anardi001                     ;2-7                 ;Wednesday;24;43321
anardi001                     ;2-7                 ;Wednesday;36;46779
anardi001                     ;2-7                 ;Wednesday;685;54000
anardi001                     ;2-7                 ;Wednesday;24;61201
anardi001                     ;2-7                 ;Wednesday;32;28536
anardi001                     ;2-7                 ;Wednesday;385;34440
anardi001                     ;2-7                 ;Wednesday;24;43441
anardi001                     ;2-7                 ;Wednesday;140;46925
anardi001                     ;2-7                 ;Wednesday;685;54060
anardi001                     ;2-7                 ;Wednesday;24;61321
anardi001                     ;2-7                 ;Thursday ;32;28412
anardi001                     ;2-7                 ;Thursday ;265;34500
anardi001                     ;2-7                 ;Thursday ;24;43381
anardi001                     ;2-7                 ;Thursday ;115;46770
anardi001                     ;2-7                 ;Thursday ;685;54120
anardi001                     ;2-7                 ;Thursday ;24;61501
anardi001                     ;2-7                 ;Thursday ;32;28472
anardi001                     ;2-7                 ;Thursday ;205;34380
anardi001                     ;2-7                 ;Thursday ;24;43441
anardi001                     ;2-7                 ;Thursday ;446;46559
anardi001                     ;2-7                 ;Thursday ;625;54300
anardi001                     ;2-7                 ;Thursday ;24;61321
anardi001                     ;2-7                 ;Friday   ;32;28598
anardi001                     ;2-7                 ;Friday   ;625;34200
anardi001                     ;2-7                 ;Friday   ;24;43501
anardi001                     ;2-7                 ;Friday   ;170;46715
anardi001                     ;2-7                 ;Friday   ;565;54240
anardi001                     ;2-7                 ;Friday   ;24;61321
anardi001                     ;2-7                 ;Friday   ;32;28387
anardi001                     ;2-7                 ;Friday   ;325;34380
anardi001                     ;2-7                 ;Friday   ;24;43381
anardi001                     ;2-7                 ;Friday   ;324;46621
anardi001                     ;2-7                 ;Friday   ;625;54060
anardi001                     ;2-7                 ;Friday   ;24;61261
anubarron001                  ;1-1                 ;Monday   ;96;27120
anubarron001                  ;1-1                 ;Monday   ;13;42664
anubarron001                  ;1-1                 ;Monday   ;17;45361
anubarron001                  ;1-1                 ;Monday   ;;60609
anubarron001                  ;1-1                 ;Monday   ;97;26580
anubarron001                  ;1-1                 ;Monday   ;13;43624
anubarron001                  ;1-1                 ;Monday   ;56;46741
anubarron001                  ;1-1                 ;Monday   ;50444;62296
anubarron001                  ;1-1                 ;Tuesday  ;10;42904
anubarron001                  ;1-1                 ;Tuesday  ;11;46801
anubarron001                  ;1-1                 ;Tuesday  ;53860;60080
anubarron001                  ;1-1                 ;Tuesday  ;97;26460
anubarron001                  ;1-1                 ;Tuesday  ;10;44101
anubarron001                  ;1-1                 ;Tuesday  ;56;47461
anubarron001                  ;1-1                 ;Tuesday  ;52256;61684
anubarron001                  ;1-1                 ;Tuesday  ;66;26340
anubarron001                  ;1-1                 ;Wednesday;101;27540
anubarron001                  ;1-1                 ;Wednesday;10;44049
anubarron001                  ;1-1                 ;Wednesday;87;47461
anubarron001                  ;1-1                 ;Wednesday;51118;62162
anubarron001                  ;1-1                 ;Wednesday;99;27540
anubarron001                  ;1-1                 ;Wednesday;7;43321
anubarron001                  ;1-1                 ;Wednesday;56;46201
anubarron001                  ;1-1                 ;Wednesday;51543;62337
anubarron001                  ;1-1                 ;Thursday ;97;26880
anubarron001                  ;1-1                 ;Thursday ;7;43323
anubarron001                  ;1-1                 ;Thursday ;56;46081
anubarron001                  ;1-1                 ;Thursday ;53456;60244
anubarron001                  ;1-1                 ;Thursday ;95;27480
anubarron001                  ;1-1                 ;Thursday ;7;42964
anubarron001                  ;1-1                 ;Thursday ;11;46201
anubarron001                  ;1-1                 ;Thursday ;52736;60784
anubarron001                  ;1-1                 ;Friday   ;97;27300
anubarron001                  ;1-1                 ;Friday   ;7;43397
anubarron001                  ;1-1                 ;Friday   ;56;47341
anubarron001                  ;1-1                 ;Friday   ;225056;61264
anubarron001                  ;1-1                 ;Friday   ;129;27120
anubarron001                  ;1-1                 ;Friday   ;15;43637
anubarron001                  ;1-1                 ;Friday   ;56;47161
anubarron001                  ;1-1                 ;Friday   ;225356;60424
anubarron001                  ;1-2                 ;Monday   ;2684;42677
anubarron001                  ;1-2                 ;Monday   ;3104;43637
anubarron001                  ;1-2                 ;Tuesday  ;3887;42914
